canonical_CompanyID,companyenrich_id,source_row_numbers,merge_basis,company_name,legal_name,website_url,domain,linkedin_company_url,linkedin_slug,linkedin_page_type,headquarters_city,headquarters_region,headquarters_country,headquarters_country_code,headquarters_display,locations_json,industry,industries_json,categories_json,company_type,employee_count,employee_count_range,employee_count_source,linkedin_follower_count,founded_year,revenue_range,description,seo_description,keywords_json,technologies_json,subsidiaries_json,naics_codes_json,financial_json,socials_json,logo_url,logo_source,page_rank,record_sources,linkedin_page_valid,enrichment_status,last_enriched_at
//,,,,TUDAG TU Dresden Aktiengesellschaft,,,,https://www.linkedin.com/company/tudag-tu-dresden-aktiengesellschaft,tudag-tu-dresden-aktiengesellschaft,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQHo9WzZjsKomw/company-logo_100_100/B56Z0AaDJuH0AQ-/0/1773828322570/tudag_tu_dresden_aktiengesellschaft_logo?e=2147483647&v=beta&t=hwgcyPxfWwmA3-ABNGPKup72W2-w7IsmQN0CR2btSfc,LinkedIn,,,,,
canonical-57444762ed7710ae,,[5052],unique,tum school of engineering and design (ed),,,,https://www.linkedin.com/company/tum-ed,tum-ed,company,,,,,,,higher education,"[""higher education""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-ddcea0cf0caeb3a3,,[6652],unique,tunesische akademiker gesellschaft,,,,https://www.linkedin.com/company/tunesische-akademiker-gesellschaft,tunesische-akademiker-gesellschaft,company,,,,,,,non-profit organization management,"[""non-profit organization management""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-f0fff3085864a4fc,,[6144],unique,tünkers maschinenbau gmbh,,,,https://www.linkedin.com/company/tuenkers,tuenkers,company,,,,,,,industrial automation,"[""industrial automation""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,TUI,,,,https://www.linkedin.com/company/tuigroup,tuigroup,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHRl_HjHCOSvw/company-logo_100_100/B4EZ6miiY4JAAI-/0/1780910532542/tuigroup_logo?e=2147483647&v=beta&t=ddGyIF97N8SLeL5HGvqdYKB_IT4QdR81I8AIkTDgU4o,LinkedIn,,,,,
canonical-fa6289a063c32fb8,,[2286],unique,TURCK HOLDING,,https://www.turck.de,turck.de,,,,Halver,,,,,,business services,"[""Business Services""]",,,,,,,,,,,,,,,,,,,,"[""BissCareers""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,TUL agroservice GmbH,,,,https://www.linkedin.com/company/tul-agroservice-gmbh,tul-agroservice-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFkbsnRDWHyTw/company-logo_100_100/B4DZXMm2_jG8AU-/0/1742894494068/tul_agroservice_gmbh_logo?e=2147483647&v=beta&t=sW2ii7YQzTK6q3atZ6A0_wjv3Gqam17KLiNc3s4piiE,LinkedIn,,,,,
//,,,,Tulip Interfaces,,,,https://www.linkedin.com/company/tulip-interfaces,tulip-interfaces,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQE8nxjpQv-NNg/company-logo_100_100/company-logo_100_100/0/1630628666213/tulip_interfaces_logo?e=2147483647&v=beta&t=Ywz7IVDqMhsk8kzCP-RhIEADCUHMBVwL9Bx5Med_TUE,LinkedIn,,,,,
canonical-6d9a3af7791b12a8,,[7801],unique,türelemente borne,,,,https://www.linkedin.com/company/t%C3%BCrelemente-borne,t%C3%BCrelemente-borne,company,,,,,,,furniture,"[""furniture""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-9ed87f98ab19471a,,[8379],unique,turngemeinde 1837 hanau a.v.,,,,https://www.linkedin.com/company/turngemeinde-1837-hanau-a.v.,turngemeinde-1837-hanau-a.v.,company,,,,,,,sports,"[""sports""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-ad4f5ca1bcc8bc6c,,[4441],unique,turnverein pfeffenhausen e. v.,,,,https://www.linkedin.com/company/turnverein-pfeffenhausen,turnverein-pfeffenhausen,company,,,,,,,sports,"[""sports""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Tumodo,,,,https://www.linkedin.com/company/tumodo,tumodo,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFuHG_kRg0MAA/company-logo_100_100/B4DZlw0uOCJIAQ-/0/1758534493474/tumodo_logo?e=2147483647&v=beta&t=gVZf7gS-8FPgnab19Uaj_R4X4P-76iiB8lGwANx0dSw,LinkedIn,,,,,
canonical-9d0ccc59831938f6,,[7217],unique,turnverein schwetzingen 1864 e.v.,,,,https://www.linkedin.com/company/turnverein-schwetzingen-e-v-,turnverein-schwetzingen-e-v-,company,,,,,,,non-profit organization management,"[""non-profit organization management""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-bf84755413598a21,,[4335],unique,tus mosella schweich e.v.,,,,https://www.linkedin.com/company/tus-mosella-schweich-e.v.,tus-mosella-schweich-e.v.,company,,,,,,,sports,"[""sports""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-06691edaa74d2cc5,01924eaa-317e-7ff2-8713-7d4d34474036,[2285],unique,Tupag Holding AG,,https://www.tupag.de,tupag.de,,,,Muehlhausen,Baden-Württemberg,Germany,DE,"Bei der Breitsülze 20 c, 99974 Mühlhausen, Deutschland","[{""address"":""Bei der Breitsülze 20 c, 99974 Mühlhausen, Deutschland"",""city"":{""id"":34984,""latitude"":49.24861,""longitude"":8.72667,""name"":""Mühlhausen""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 (3601) 4330"",""postal_code"":""99974"",""state"":{""code"":""BW"",""id"":1376,""latitude"":48.661602,""longitude"":9.350134,""name"":""Baden-Württemberg""}}]",transportation,"[""Business Services"",""Transportation"",""Retail/Grocery Retail"",""Transportation/Freight & Logistics Services"",""Transportation/Trucking, Moving & Storage"",""Agriculture"",""Agriculture/Crops""]","[""b2b"",""b2c"",""service-provider""]",,,10-Jan,companyenrich,,,,"Tupag Holding AG is a German holding company organizing a portfolio of subsidiaries across agriculture, food, logistics, and associated industrial sectors. The group emphasizes operations in Landwirtschaft und Ernährung (agriculture and nutrition), logistics and landtechnik, and related areas, serving a broad customer base in Germany. Its frontpage and navigational content highlight a multi-subsidiary structure and a focus on regional markets with a substantial customer footprint.",,"[""agribusiness"",""agriculture products"",""food distribution"",""farming technology"",""agricultural logistics"",""consumer goods distribution"",""agriculture services"",""sustainability"",""regional germany"",""industrial conglomerate""]","[""Piwik"",""Mobile Friendly"",""Drupal"",""Nginx"",""Google Font API"",""IoT"",""Matomo"",""Php""]",,"[""424410"",""493110"",""333111"",""424490"",""111998""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":null,""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""12256042"",""linkedin_url"":""https://www.linkedin.com/company/tupag-holding-ag"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01924eaa-317e-7ff2-8713-7d4d34474036,companyenrich_autocomplete,0,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,Tur.com,,,,https://www.linkedin.com/company/tur-com,tur-com,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQHY7bVkNyWwPA/company-logo_100_100/B4DZ6n1mq5IYAI-/0/1780932307850/tur_com_logo?e=2147483647&v=beta&t=dBT2iQIwsL4n5l6d9X4IbxJWBi0ks6hfff2W4ARPFCw,LinkedIn,,,,,
//,,,,TURCK,,,,https://www.linkedin.com/company/turck,turck,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQEGVMXfuTmkvQ/company-logo_100_100/company-logo_100_100/0/1630550177830/turck_logo?e=2147483647&v=beta&t=P2n3pzam3OFrqyqes9B_cfUwTdK2DZ0Sp3zXKn82evo,LinkedIn,,,,,
canonical-eecdf1a4a8d0806d,,[8918],unique,tüv nord cert,,,,https://www.linkedin.com/company/tuvnordcert,tuvnordcert,company,,,,,,,public safety,"[""public safety""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Turkish Airlines,,,,https://www.linkedin.com/company/turkish-airlines,turkish-airlines,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFHIpC3xMk8Aw/company-logo_100_100/company-logo_100_100/0/1737960933554/turkish_airlines_logo?e=2147483647&v=beta&t=NzLnHZkvO8QVrBGRDDgkO-4-p2iMhRmo9a84qD_PAIY,LinkedIn,,,,,
canonical-548554d61538543b,,[7096],unique,tüv nord mobilität gmbh & co. kg,,,,https://www.linkedin.com/company/t%C3%BCv-nord-mobilit%C3%A4t-gmbh-co-kg,t%C3%BCv-nord-mobilit%C3%A4t-gmbh-co-kg,company,,,,,,,automotive,"[""automotive""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-deaf20aee6a7f008,,[3740],unique,tuv rheinland asia,,https://ind.tuv.com,tuv.com,https://www.linkedin.com/company/tuv-rheinland-asia,tuv-rheinland-asia,company,cologne,,,,,,environmental services,"[""environmental services""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-042f1f8db1eb2506,,[7016],unique,tüv rheinland group,,,,https://www.linkedin.com/company/tuv-rheinland-group,tuv-rheinland-group,company,,,,,,,public safety,"[""public safety""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-1afd18422858b684,,[5390],unique,tüv süd,,,,https://www.linkedin.com/company/tuvsud,tuvsud,company,,,,,,,public safety,"[""public safety""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-46cf3e535823b436,,[6672],unique,tv 1880 dreieichenhain e.v.,,,,https://www.linkedin.com/company/tvdreieichenhain,tvdreieichenhain,company,,,,,,,sports,"[""sports""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-736c5b9587b1f965,,[4384],unique,tv rheinzabern,,,,https://www.linkedin.com/company/tv-rheinzabern,tv-rheinzabern,company,,,,,,,sports,"[""sports""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-477048a0189a59a2,,[5843],unique,twilight | werbeagentur,,,,https://www.linkedin.com/company/twilight-werbeagentur,twilight-werbeagentur,company,,,,,,,marketing and advertising,"[""marketing and advertising""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-614fe227b03fffa1,,[7600],unique,u.s. africa command (africom),,,,https://www.linkedin.com/company/united-states-africa-command,united-states-africa-command,company,,,,,,,military,"[""military""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-7ca29861b3328970,,[6561],unique,u.s. army europe and africa,,,,https://www.linkedin.com/company/usarmyeuraf,usarmyeuraf,company,,,,,,,military,"[""military""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,TV SKYLINE GmbH,,,,https://www.linkedin.com/company/tv-skyline,tv-skyline,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQGYzF6FXjaRUA/company-logo_100_100/company-logo_100_100/0/1695049265517/tv_skyline_logo?e=2147483647&v=beta&t=LS790q4aAHcGaUJiP5aEJqrhNzen2pPzO5VVdVFiGpw,LinkedIn,,,,,
//,,,,TVH,,,,https://www.linkedin.com/company/tvh,tvh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQGfPJH_RLXDDQ/company-logo_100_100/company-logo_100_100/0/1630637330520/tvh_logo?e=2147483647&v=beta&t=Zue3kHejXaWVmDVgury2I4pMo7sEbFqCMzA4UCcVvJY,LinkedIn,,,,,
//,,,,TVS Interfleet,,,,https://www.linkedin.com/company/tvs-interfleet,tvs-interfleet,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQGFhdRxIKeotA/company-logo_100_100/company-logo_100_100/0/1662538304527/tvs_interfleet_logo?e=2147483647&v=beta&t=dCLFEbQ9crWuRz8JE8ggj1wTNRxV2SKQZukHmrKmV5A,LinkedIn,,,,,
//,,,,tw.con. GmbH,,,,https://www.linkedin.com/company/twcon,twcon,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQFO1wIDdh5VpQ/company-logo_100_100/company-logo_100_100/0/1630465721587/tw_con__logo?e=2147483647&v=beta&t=z5SZEvVd1G9sJx0TD4gksFo7FjpdiNr6AsRpm-_8DXM,LinkedIn,,,,,
//,,,,TWE Group,,,,https://www.linkedin.com/company/twe-group,twe-group,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHDc3t5EWEWUQ/company-logo_100_100/company-logo_100_100/0/1703171177874/twe_group_logo?e=2147483647&v=beta&t=X88-9b8AYEF415RtPJNvQQ4b4gnwsMbgwSRecabpOgI,LinkedIn,,,,,
//,,,,twelve x twelve,,,,https://www.linkedin.com/company/twelvextwelve,twelvextwelve,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEkH8j6dg1j0Q/company-logo_100_100/B4EZ5p6ut3LAAI-/0/1779893464275/twelvextwelve_logo?e=2147483647&v=beta&t=a_A7AKzfCr-kqS_eI92jFDKdSQyKwxd2tq2IpGPBndA,LinkedIn,,,,,
//,,,,Twentyfour Industries,,,,https://www.linkedin.com/company/24industries,24industries,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQF_OKDA2xFfCg/company-logo_100_100/B4EZvMxXbcHUAQ-/0/1768667052153?e=2147483647&v=beta&t=_hfj71z8ryUA031MgCfEs77JdsYrc7ZWL-bA4edAUHU,LinkedIn,,,,,
canonical-4ae2dc5f834f8976,,[8204],unique,u.s. consulate general frankfurt,,,,https://www.linkedin.com/company/usconsfrankfurt,usconsfrankfurt,company,,,,,,,government administration,"[""government administration""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Twin Harbour Interactive,,,,https://www.linkedin.com/company/twinharbourinteractive,twinharbourinteractive,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQFCwhXpqLPpsA/company-logo_100_100/B4EZaBvSsqHIAY-/0/1745933380865/twinharbourinteractive_logo?e=2147483647&v=beta&t=vrthaIr8HVQiDysLeZIe_kDm07L2Z_n_huPrqC7ojuU,LinkedIn,,,,,
//,,,,twinformatics GmbH,,,,https://www.linkedin.com/company/twinformatics-gmbh,twinformatics-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQE0gXcHMuDC0w/company-logo_100_100/B4DZ_GYekZGYAI-/0/1785739733673/twinformatics_gmbh_logo?e=2147483647&v=beta&t=JXGJWOh60n0JC-KPE49_1_zt19aqUBco52iDVzcn7dg,LinkedIn,,,,,
//,,,,TwinTopics,,,,https://www.linkedin.com/company/twintopics,twintopics,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEuAIPGV3HtCA/company-logo_100_100/company-logo_100_100/0/1700563126736/twintopics_logo?e=2147483647&v=beta&t=oOWwTjCoPVm0jIvzGzJ9Mo2lS3it2tpwFKKFMI4sqY4,LinkedIn,,,,,
//,,,,TWK,,,,https://www.linkedin.com/company/twk-elektronik,twk-elektronik,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQHJYcm_myYlyQ/company-logo_100_100/company-logo_100_100/0/1632114900757/twk_elektronik_logo?e=2147483647&v=beta&t=cIgZ7ve-YxV2wOCkoJQOkbi6fBltxlMuQWYBokBcF0c,LinkedIn,,,,,
//,,,,TWK-SENSORIK GmbH,,,,https://www.linkedin.com/company/twk-sensorik,twk-sensorik,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQG9mb4GvL2GXQ/company-logo_100_100/company-logo_100_100/0/1699430049835/twk_sensorik_logo?e=2147483647&v=beta&t=CfdAUv4Vm3--hoJuz6hO-aX2kpUWf7Tz2JDU-m2HCy0,LinkedIn,,,,,
canonical-8aff5e2f24a75669,01924f60-6a4e-72ce-bf7d-366e236303b1,[2288],unique,TWL,,https://www.twl.de,twl.de,,,,Ludwigshafen,,Germany,DE,"Industriestraße 2, Ludwigshafen, Rheinland-Pfalz, Germany","[{""address"":""Industriestraße 2, Ludwigshafen, Rheinland-Pfalz, Germany"",""city"":null,""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""0800 11 22 700"",""postal_code"":""67063"",""state"":null}]","energy, utilities & waste","[""Utilities"",""Energy"",""Utilities & Waste"",""Energy, Utilities & Waste/Electricity, Oil & Gas"",""Energy, Utilities & Waste/Water Treatment""]","[""b2b"",""b2c"",""service-provider""]",public,,51-200,companyenrich,,,10m-50m,"TWL, Technische Werke Ludwigshafen am Rhein, is a regional energy provider and utility company serving Ludwigshafen and surrounding areas. The company supplies electricity, gas, district heating, and drinking water to private customers and businesses, and operates as a network operator and energy service provider with a focus on sustainable and customer-centric energy solutions. TWL emphasizes customer portals, energy advice, and home energy installations (such as photovoltaic systems and electric vehicle charging) while promoting energy efficiency and responsible energy management. The company is headquartered in Ludwigshafen, Germany, and communicates a strong commitment to regional sustainability and community initiatives.","TWL - Technische Werke Ludwigshafen am Rhein AG is a municipal utility company based in Ludwigshafen am Rhein, Germany. Established over a century ago, it is fully owned by the city and emphasizes strong community ties and public service. The company operates in the utilities sector, providing energy and water supply services to residential, commercial, and institutional customers.TWL offers a range of services, including electricity, natural gas, district heating, and reliable drinking water supply. It promotes renewable energy solutions, such as balcony solar systems and EV charging stations. The company also focuses on energy efficiency through consulting and operational management for building optimization. Recent infrastructure projects include the development of new district heating pipelines and gas line maintenance. TWL is committed to sustainability and community engagement, with initiatives like transforming substations into public art installations and collaborating with local institutions for urban development.","[""electricity distribution"",""gas supply"",""district heating"",""drinking water"",""photovoltaic installation"",""home energy management"",""energy advice"",""energy efficiency"",""ISO 50001"",""energielösungen"",""electric vehicle charging"",""energy monitoring"",""netzbetreiber"",""energiedienstleister"",""kundenzportal"",""netzanschlüsse"",""heimische energie"",""regional sustainability"",""luw"",""energy"",""water supply"",""public utilities"",""consulting services"",""infrastructure"",""sustainability"",""regional engagement"",""utilities""]","[""Outlook"",""Microsoft Office 365"",""Apache"",""Mobile Friendly"",""Bootstrap Framework"",""JQuery 1.11.1"",""Nginx"",""Cedexis Radar"",""Adobe Media Optimizer"",""Cloudflare-Cdn"",""Google-Analytics"",""Google-Tag-Manager"",""Php"",""Typo3-Cms""]",,"[""221112"",""221122"",""221210"",""221310""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://facebook.com/TechnischeWerkeLudwigshafen"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""1127641"",""linkedin_url"":""https://www.linkedin.com/company/technische-werke-ludwigshafen-ag"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/01924f60-6a4e-72ce-bf7d-366e236303b1,companyenrich_autocomplete,2.6853867,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,TWL-KOM GmbH,,,,https://www.linkedin.com/company/twl-kom,twl-kom,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEDhRB8nMFWjg/company-logo_100_100/company-logo_100_100/0/1704809444816/twl_kom_logo?e=2147483647&v=beta&t=wpdTW9u_EafECDA_yVErOdycDxKFkY3TDiz7zEzsi3Y,LinkedIn,,,,,
//,,,,twomynds,,,,https://www.linkedin.com/company/twomynds,twomynds,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQFzM4P608g-zg/company-logo_100_100/B4EZ34ZlVIIMAQ-/0/1777988950288/twomynds_logo?e=2147483647&v=beta&t=oEIB-0X4rBQ6n73FbHdiVxzN150uY2PpjRj__WK4KTc,LinkedIn,,,,,
//,,,,TWS - Technische Werke Schussental,,,,https://www.linkedin.com/company/technische-werke-schussental,technische-werke-schussental,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFqA6i4XAFaCw/company-logo_100_100/B4DZyugDfYJUAQ-/0/1772454164818/technische_werke_schussental_logo?e=2147483647&v=beta&t=b0QoOtB15uUVpjnIPQp-9v3varRHPA__Yjv6PI3EvF4,LinkedIn,,,,,
//,,,,TWU-Center for Women Entrepreneurs,,,,https://www.linkedin.com/company/twucwe,twucwe,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQFZxgwJ9vQPsg/company-logo_100_100/company-logo_100_100/0/1631378711917/twu_center_women_business_logo?e=2147483647&v=beta&t=Rr9To4ixPOU_29HxJZX3PCawDa4JMDth4grM8VjdYY0,LinkedIn,,,,,
canonical-0f029daf817cadc8,019259f3-c879-769f-afb1-8a5952d118dd,[2289],unique,TX Logistik,,https://www.txlogistik.eu,txlogistik.eu,,,,Troisdorf,North Rhine-Westphalia,Germany,DE,"Junkersring 33, 53844 Troisdorf, Deutschland","[{""address"":""Junkersring 33, 53844 Troisdorf, Deutschland"",""city"":{""id"":39215,""latitude"":50.80901,""longitude"":7.14968,""name"":""Troisdorf""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 (0)2241 1492 0"",""postal_code"":null,""state"":{""code"":""NW"",""id"":1385,""latitude"":51.433235,""longitude"":7.661594,""name"":""North Rhine-Westphalia""}}]",transportation,"[""Business Services"",""Transportation"",""Transportation/Freight & Logistics Services""]","[""b2b"",""service-provider""]",public,,51-200,companyenrich,,1999,,"TX Logistik AG positions itself as a European rail logistics company focusing on end-to-end, multimodal transport networks across Europe. Founded in 1999 and headquartered in Germany, it specializes in rail freight logistics, road-rail logistics, and ocean-rail logistics, integrating transport chains across borders to connect production to destination. The company emphasizes off-road traction, network growth, and seamless cross-border connections along North-South corridors, acting as an integrator that coordinates goods flows and delivers tailored end-to-end solutions. Through NiKRASA 3.0 and a growing intermodal network, TX Logistik aims to bridge the gap between street and rail and to optimize large-volume, long-distance shipments on the continent.","Borders are not our limits. Founded in 1999 in Bad Honnef, TXLOGISTIK AG today is one of the largest rail transport companies in Europe. With our own licences we are operating in nine European countries (Germany, Italy, Austria, Switzerland, Sweden, Norway, The Netherlands, France and Denmark). We design transport networks without borders, develop freight transport concepts and offer industry-specific customized solutions from A to Z. In the sense of a combined transport model we replace the traditional division of labour in rail transport by modern and lean one-stop shop solutions. The result: We are moving more than 20,000 trains a year from Germany, the hub of the European flow of goods, through Europe - economically and sustainably. We are consistently exploiting the opportunities offered by a rail transport market for container and automobile transport in Europe that opens up more and more. This way we can give new and strong impetus to rail transport within the scope of international transit traffic. Facts & figuresEmployees: 470Trains: > 20.000 per annumRevenue turnover in 2014: > EUR 250 Mio. Foundation: 1999","[""rail freight logistics"",""intermodal logistics"",""end-to-end logistics"",""niKRASA 3.0"",""road rail logistics"",""ocean rail logistics"",""european rail network"",""cross-border logistics"",""multimodal transport"",""logistics integration"",""railway cargo"",""supply chain optimization"",""European logistics network"",""cargo optimization"",""truck-to-rail conversion"",""network logistics"",""north-south corridors"",""geographic expansion"",""rail traffic management"",""rail transport"",""freight logistics"",""transport networks"",""combined transport"",""sustainable logistics"",""container transport"",""automobile transport"",""european transit"",""transportation""]","[""Elementor"",""Mysql"",""Nginx"",""Php"",""Wordpress"",""Yoast-Seo""]",,"[""488510"",""488999"",""541614""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/txlogistik/"",""g2_url"":null,""github_url"":null,""instagram_url"":null,""linkedin_id"":""3851145"",""linkedin_url"":""https://www.linkedin.com/company/tx-logistik-ag"",""twitter_url"":null,""youtube_url"":null}]",https://api.companyenrich.com/companies/logo/019259f3-c879-769f-afb1-8a5952d118dd,companyenrich_autocomplete,1.7382586,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,TXG - The Tax Group,,,,https://www.linkedin.com/company/txg-the-tax-group,txg-the-tax-group,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQEdmBOFmuHT-w/company-logo_100_100/B4DZYnMPMeGwAU-/0/1744414242006/the_tax_group_gmbh_logo?e=2147483647&v=beta&t=HaZ9nVRIPX9rX-aMnwSLISduBObZrXYTw3VJVP3lKWQ,LinkedIn,,,,,
//,,,,TXT GROUP,,,,https://www.linkedin.com/company/txtgroup,txtgroup,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQF9e9dBggGE_w/company-logo_100_100/company-logo_100_100/0/1719478042304/txtgroup_logo?e=2147483647&v=beta&t=0S4BcR2peFonREOGxfwiWvx1YFrRXaOMpijk5ducUoM,LinkedIn,,,,,
//,,,,typ,,,,https://www.linkedin.com/company/typischtyp,typischtyp,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQFWCFPuqZZXZg/company-logo_100_100/B4EZu2Y5dwKQAQ-/0/1768291539236/typischtyp_logo?e=2147483647&v=beta&t=e4wqm7olNSag87YsiMEslOnIM_yjrCQb0vOWLEnoo8Y,LinkedIn,,,,,
//,,,,Tyrolit Group,,,,https://www.linkedin.com/company/tyrolit,tyrolit,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQGQ_pyhd1pnmQ/company-logo_100_100/company-logo_100_100/0/1631363430575/tyrolit_logo?e=2147483647&v=beta&t=Crku5o0slfZkvJgEb13v1mmPeBrdGY8T8vH1PfYQJmI,LinkedIn,,,,,
